date,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var110,var111,var116,var117,var118,var119,var120,var131,var132,var137,var138
2001-05-01,67.50507496,124.3046358,45.56344811,93.40636698,84.8640458,131.2628241,55.53333333,614.3828452,38.04184128,67.50507495739207,124.3046357615894,45.56344810980014,93.40636697688794,84.8640457951006,131.26282409998134,55.53333333333333,614.3828451882845,38.041841278156106,45.70590832,43.92600644,40.3587026,45.70590831704395,43.92600644176075,40.35870259906263,56.14157527417747,56.78101316314319,55.71158251170202,56.19362597714972,54.23004274778805,52.87447781977322,52.67305006981847,56.188020626735415,56.04417470898418,58.178801483505765,55.80218068535826,98.0064115407734,58.317884671675294,55.916699104710005,98.0064115407734,26.478697856444008,70.31764580898758,116.63273859418035,62.75354703100367,54.46638253457424,45.976422347514095,86.66,82.95560966473121,72.11557688462307,68.96106475963448,67.55313890261986,73.33266372036962,38.722554890219556,31.40473820834573,41.763304209690226,119.2494903,119.24949029259962,59.17375455650062,58.97142857142857,63.43457943925233,34.62156211,34.621562106470066,55.16207063376875,55.110999937464825
2001-06-01,68.15532084,70.35839501,67.30676619,76.62694461,67.22367203,118.2988248,64.23968254,109.2573222,62.83067051,68.15532083500689,70.35839501363459,67.3067661931134,76.62694460661423,67.22367202626484,118.2988248461108,64.23968253968253,109.25732217573221,62.83067050811944,45.70590832,43.92600644,40.3587026,45.70590831704395,43.92600644176075,40.35870259906263,56.071784646061815,56.64140406860789,55.64186833980679,56.12347163760272,54.23004274778805,52.8048537895365,52.61320566527029,56.1186037286791,55.97452989752263,58.032402888932275,55.734034267912776,97.80605089160488,58.17152892965168,55.848579213701825,97.80605089160488,26.478697856444008,70.31764580898758,116.63273859418035,62.75354703100367,54.46638253457424,46.1506919528447,86.66,82.95560966473121,72.11557688462307,68.78228049264997,67.33564013840831,73.33266372036962,44.77045908183632,30.531073330392047,46.07625099285146,118.8242749,118.82427492974304,59.53827460510328,59.31428571428571,63.66822429906542,34.93822202,34.93822202216271,55.62098279079411,55.6075292351948
2001-07-01,45.93406355,35.7615894,49.86455574,45.50980459,28.81976597,119.4739787,46.12857143,121.9665272,43.75491095,45.934063548236516,35.76158940397351,49.8645557428365,45.50980459493801,28.8197659735668,119.47397873531058,46.128571428571426,121.96652719665272,43.75491094814039,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,55.93220338983051,56.50179497407259,55.502439996016335,56.05331729805572,54.16045332538025,52.73522975929978,52.61320566527029,55.97976993256644,55.835240274599535,57.73960569978529,55.37383177570094,97.91624924864756,57.80076104985853,55.420397041650446,97.91624924864756,27.110201903406562,71.51811324763625,117.94994611423782,63.73095112979505,57.01487344524658,46.41722193746797,86.66,82.95560966473121,72.11557688462307,68.78228049264997,67.33564013840831,73.33266372036962,33.79241516966068,27.782337912848977,36.94996028594122,119.6297045,119.62970446154694,59.659781287970844,59.31428571428571,63.78504672897196,35.525244,35.52524400318451,56.30796876079895,56.46551185041586
2001-08-01,47.49291677,62.85547332,41.55881291,65.82300216,54.47849146,116.1163962,39.02063492,166.9456067,35.01669722,47.49291677069877,62.85547331515387,41.55881290633277,65.82300216353583,54.47849145550972,116.11639619473979,39.02063492063492,166.94560669456067,35.01669722367732,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,55.86241276171486,56.431990426804944,55.4327258241211,55.983162958508714,54.031215826622926,52.73522975929978,52.54338719329743,55.77151923839746,55.835240274599535,57.593207105211796,55.37383177570094,96.8142656782208,57.732461703580846,55.35227715064227,96.8142656782208,27.110201903406562,69.79708913205143,115.63884564722787,63.100367840252225,57.01487344524658,46.119938493080475,86.66,82.95560966473121,72.11557688462307,68.7922129519269,67.34552644587247,73.33266372036962,33.94211576846307,27.964971322450573,43.6219221604448,118.0491523,118.04915232444945,59.781287970838406,59.65714285714286,63.90186915887851,35.92065228,35.920652283996255,57.395811735434386,57.86629979363393
2001-09-01,67.51593048,53.96571874,72.75313027,71.5409183,40.34009597,209.8116023,65.65555556,223.2740586,60.72387376,67.51593048122537,53.96571873782626,72.75313026727666,71.54091830076582,40.340095967674046,209.81160231300132,65.65555555555555,223.27405857740584,60.72387375589314,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,56.28115653040878,56.920622257678495,55.85101085549248,56.40408899579074,54.36922159260364,53.07340362044957,52.95232395770996,56.049186830622766,56.18346433190727,57.524887761077494,55.237538940809976,97.21498697655781,57.664162357303155,55.35227715064227,97.21498697655781,27.110201903406562,69.13842558164241,113.53131361513591,61.89174986862847,53.55310080890667,46.08918503331625,86.66,82.95560966473121,72.11557688462307,68.88160508541914,67.59268413247652,72.78023302531136,43.7125748502994,24.608312898228046,43.20095313741064,118.8123358,118.81233583748141,60.14580801944108,60.22857142857143,64.1355140186916,36.33732816,36.33732816232439,58.3122537839519,59.17578637983866
2001-10-01,62.24340256,81.20373977,54.91963641,97.96696315,72.65763111,210.1287073,45.73174603,187.3430962,41.2977999,62.24340255539031,81.20373977405532,54.91963640741632,97.96696315120711,72.6576311137301,210.12870733072188,45.731746031746034,187.34309623430963,41.29779989523311,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,56.211365902293124,56.78101316314319,55.71158251170202,56.33393465624373,54.29963217019584,52.944101850009936,52.882505485737084,55.910353034510116,56.11381952044572,57.446808510638306,55.091510903426794,97.71588859947907,57.58610596155723,55.138186064616576,97.71588859947907,27.110201903406562,69.29777966641879,113.63908513950426,61.6605359957961,53.55310080890667,46.65299846232701,86.66,83.5456077917213,72.11557688462307,68.59356376638856,67.22689075630252,72.78023302531136,33.64271457085828,27.590470229728204,41.75536139793487,119.6297045,119.62970446154694,60.51032806804374,60.8,64.25233644859813,36.52040904,36.520409038833996,58.59838274932615,59.627290350822335
2001-11-01,89.01203878,138.7339307,69.80496027,139.2115114,135.6427309,155.0270472,65.80952381,177.1443515,62.32484285,89.01203877593113,138.73393065835606,69.80496026968456,139.21151138431952,135.64273086960182,155.02704719268795,65.80952380952381,177.14435146443515,62.32484284965951,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,56.14157527417747,56.78101316314319,55.71158251170202,56.33393465624373,54.16045332538025,52.87447781977322,52.742868541791346,55.840936136453784,56.04417470898418,57.446808510638306,55.15965732087228,95.31156080945702,57.51780661527955,55.20630595562475,95.31156080945702,27.110201903406562,65.8132370126421,111.98658843252305,58.444561219127685,53.55310080890667,48.19067145053818,86.66,83.5456077917213,72.11557688462307,68.59356376638856,67.22689075630252,72.78023302531136,32.48502994011976,33.03253542369925,51.08022239872915,117.9214959,117.92149587642122,61.48238153098421,61.371428571428574,64.48598130841123,36.59554277,36.595542771865105,58.82783882783883,59.627290350822335
2001-12-01,120.4387803,237.5730425,75.18962196,244.7474158,224.9936863,332.3074053,62.98253968,393.9330544,52.62408329,120.43878027334209,237.57304246201792,75.18962196002889,244.74741577664068,224.99368633723378,332.3074053348256,62.98253968253968,393.93305439330544,52.62408328968046,46.3831263,44.83625524,41.15581949,46.38312630052336,44.83625524309978,41.155819485868484,56.071784646061815,56.71120861587554,55.64186833980679,56.263780316696725,54.031215826622926,52.73522975929978,52.54338719329743,55.77151923839746,55.904885086061086,57.524887761077494,55.237538940809976,95.31156080945702,57.58610596155723,55.2841572596341,95.31156080945702,27.110201903406562,62.094975034526726,108.33433121781823,54.251182343667885,51.056797425415326,49.41055868785239,86.66,83.5456077917213,72.11557688462307,68.59356376638856,67.22689075630252,72.78023302531136,29.550898203592812,35.587864112535016,51.28673550436854,118.4413056,118.44130558565841,62.575941676792226,61.48571428571428,64.95327102803739,36.52571878,36.525718775798126,59.28675098486419,59.80864236132825
2002-01-01,47.0044182,35.06427737,51.61780641,33.56571311,30.60863709,46.67039731,53.21587302,90.42887029,52.05113934,47.00441819820015,35.064277366575766,51.61780640500842,33.565713108279816,30.608637090664196,46.67039731393397,53.215873015873015,90.42887029288703,52.05113933996857,47.84286525,46.42268887,42.30578043,47.84286525001576,46.42268886829066,42.30578042891635,56.90927218344965,57.548863183087356,56.40872423065432,57.09561034275405,54.7867581270504,53.411577481599366,53.50089766606822,56.3962713209044,56.68092727091831,57.524887761077494,55.237538940809976,98.10659186535766,57.664162357303155,55.2841572596341,98.10659186535766,26.852263630703547,63.27419526187189,109.6635133516944,56.605359957961106,50.2304949117161,49.54382368016402,86.66,83.5456077917213,72.11557688462307,68.69288835915772,67.22689075630252,73.32261952591402,31.2874251497006,38.377127730523384,55.830023828435266,121.007292,121.00729203019672,63.91251518833536,62.05714285714285,65.07009345794393,36.92819397,36.92819397271321,60.83350611652499,61.073103620786696
2002-02-01,57.45503099,56.60303857,57.78503491,48.07857413,47.26407947,51.68811789,61.79047619,172.6464435,58.32078313,57.45503099252054,56.60303856641995,57.78503491451962,48.07857412685875,47.264079467968685,51.68811788845365,61.79047619047619,172.64644351464435,58.320783132530124,47.84286525,46.42268887,42.30578043,47.84286525001576,46.42268886829066,42.30578042891635,57.048853439680954,57.768248903071395,56.54815257444478,57.16576468230105,54.92593697186599,53.55082554207281,53.57071613804109,56.6739389131297,56.820216893841405,58.032402888932275,55.734034267912776,97.91624924864756,58.10322958337399,55.78045932269365,97.91624924864756,26.852263630703547,63.82662275576331,109.6635133516944,57.06778770362585,51.935287466295556,49.63608405945669,84.19,83.5456077917213,72.11557688462307,68.69288835915772,67.22689075630252,73.32261952591402,30.18962075848303,42.06673301663196,57.66481334392374,121.1101519,121.11015190198925,64.88456865127583,62.74285714285714,65.18691588785046,37.16844525,37.168445245510156,62.380261248185775,62.79031955474955
2002-03-01,95.02708453,72.18932606,103.8496268,72.27926783,67.58565536,93.07964932,105.5412698,129.4456067,104.7930854,95.02708453196409,72.18932606155045,103.8496267758247,72.27926783199972,67.58565535819514,93.07964931915687,105.54126984126984,129.44560669456067,104.79308538501834,47.84286525,46.42268887,42.30578043,47.84286525001576,46.42268886829066,42.30578042891635,57.25822532402792,57.9078579976067,56.75729509013047,57.29605131288835,55.204294661497165,53.74975134274915,53.84001595850788,56.95160650535502,57.02915132822604,58.25688073394496,55.938473520249225,98.70767381286316,58.317884671675294,55.99455040871934,98.70767381286316,26.852263630703547,65.56889408265165,111.543527721231,60.22070415133998,50.91763068626598,51.44028703229113,84.19,85.30623712305676,74.24515096980605,68.83194278903456,67.22689075630252,74.07593411008438,32.025948103792416,45.94461487949273,58.149324861000785,121.4582224,121.45822236100143,65.97812879708384,63.65714285714286,65.18691588785046,37.88999648,37.889996479434295,63.81228834059023,64.18985679444688
2002-04-01,71.43911679,65.60576549,73.69371539,65.36282153,53.34203216,118.6345831,74.24761905,217.9916318,69.74855946,71.43911679458093,65.60576548500195,73.69371538646762,65.36282152546447,53.342032157589024,118.63458310016787,74.24761904761905,217.99163179916317,69.74855945521216,47.84286525,46.42268887,42.30578043,47.84286525001576,46.42268886829066,42.30578042891635,57.467597208374876,58.1870761866773,56.96643760581616,57.43635999198236,55.61188984988567,54.296797294609114,54.24895272292041,57.159857199524,57.447020196995325,58.910794456373225,56.51285046728972,99.29873772791025,58.903307639769736,56.558972362787074,99.29873772791025,26.852263630703547,68.63911611600977,114.08214585079631,63.21597477666841,50.91763068626598,52.97796002050231,81.73,85.30623712305676,74.24515096980605,71.65276122367898,70.57834898665348,74.568099638409,32.05588822355289,43.21332197859701,46.79110405083399,121.1294381,121.12943812795035,66.46415552855407,64.11428571428571,65.42056074766356,38.40694139,38.40694139239353,64.4412191582003,65.00281408292165
